EMPRESA,LINHA,NOME,ROTA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA MARISTELA ALVES (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV NOSSA SENHORA DO LIVRAMENTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV NOSSA SENHORA DO ROSARIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,TV NOSSA SENHORA DO ROSARIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA NOSSA SENHORA DO LIVRAMENTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA SANTA MARIA MADALENA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA NOSSA SENHORA DO ROSARIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA MONTE CALMO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV SOLANGE NUNES DO NASCIMENTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA BELEM CAMARA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AVENIDA NORTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA PINHEIROS
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. RIO GRANDE DO SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. CAPITAO-MOR GOUVEIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. CORONEL ESTEVAM
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,R DOUTOR MARIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV DOUTOR JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA PTE. JUSCELINO KUBISTCHEK
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA DO CATETINHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA GOVERNADOR ANTONIO DE MELO SOUZA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV.  TOCANTINEA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA MARQUES DE ABRANTES
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA DOUTOR ARNALDO VIEIRA DE CARVALHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA VISCONDE DE OURO PRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,R. DR. ANTONIO M. DE ALCÂNTARA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MOEMA TINOCO DA CUNHA LIMA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA REMADOR FRANCISCO MADUREIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MAR DO NORTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV MAR DO SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MAR MEDITERRANEO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MAR DO CARIBE
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV MAR DO NORTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV MAR DO OESTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MAR MEDITERRANEO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. COMUNIDADE EM ACAO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA BARRAGEM ARMANDO RIBEIRO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA ACUDE CACIMBA DE CIMA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA ACUDE SANTA RITA DE CaSSIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. MOEMA TINOCO DA CUNHA LIMA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV DOUTOR JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,R DOUTOR MARIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. BERNARDO VIEIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. CORONEL ESTEVAM
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. CAPITAO-MOR GOUVEIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,AV. RIO GRANDE DO SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA PERIMETRAL SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,R SAO MARCOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA PINHEIROS
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA AUGUSTO CALHEIROS
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA BELEM CAMARA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA MONTE CALMO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA SANTA ISABEL
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA SANTA CRISTINA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA PEDRINHO BEZERRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA NOSSA SENHORA DO LIVRAMENTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,76,CIDADE DA ESPERANCA/ ROCAS/ VIA  AVENIDA 9,RUA MARISTELA ALVES (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. PERIMETRAL SUL (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. RIO GRANDE DO SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV CEARA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. RIO GRANDE DO NORTE
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA PARAIBA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA ADOLFO GORDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. CAPITAO-MOR GOUVEIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV.  DR. NAPOLEAO LAUREANO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. PRESIDENTE LEAO VELOSO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. CORONEL ESTEVAM
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. RIO BRANCO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA SACHET
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,PRACA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. CÂMARA CASCUDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,PRACA PADRE JOAO MARIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,PRACA ANDRE DE ALBUQUERQUE
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,PRACA JOAO TIBURCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA PADRE PINTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA MERMOZ
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA FONSECA E SILVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA AMARO BARRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,PRACA GENTIL FERREIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV.  DR. NAPOLEAO LAUREANO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. CAPITAO-MOR GOUVEIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA ADOLFO GORDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA PARAIBA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. RIO GRANDE DO SUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV CEARA
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,RUA ICO
EMPRESA DE TRANSPORTE GUANABARA LTDA,19,RODOVIARIA NOVA/ RIBEIRA/ VIA QUINTAS,AV. PERIMETRAL SUL (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO BAIAO (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DAS CIRANDAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DA CHEGANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO PASTORIL
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO FANDANGO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DOS CABOCLINHOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DA LAPINHA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DOS COROAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DA ARARUNA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. CIDADE PRAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA  RIO DOCE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA SERRA NEGRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA JEQUIRICA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. SENHOR DO BONFIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA PARANDUVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA ILHEUS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA GUADALUPE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. PRESIDENTE LEAO VELOSO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. CORONEL ESTEVAM
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,PRACA ALMIRANTE TAMANDARE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,PRACA CARLOS GOMES
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV RIO BRANCO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA ULISSES CALDAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA MOSSORO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. PRUDENTE DE MORAIS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. NILO PECANHA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA GENERAL CORDEIRO DE FARIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. TAVARES DE LIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DUQUE DE CAXIAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,PRACA AUGUSTO SEVERO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. CÂMARA CASCUDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA PADRE JOAO MANOEL
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,PRACA JOAO TIBURCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA PADRE PINTO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA MERMOZ
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA CORONEL JOSE BERNARDO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA FONSECA E SILVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA AMARO BARRETO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DR. MaRIO NEGOCIO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA GUADALUPE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA ILHEUS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA PARANDUVA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. SENHOR DO BONFIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA JEQUIRICA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA SERRA NEGRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA  RIO DOCE
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. CIDADE PRAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA LOS ANGELES
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. CENTENARIO DA ABOLICAO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DA ARARUNA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DOS COROAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DA LAPINHA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DOS CABOCLINHOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO FANDANGO
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO PASTORIL
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DA CHEGANCA
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,AV. DAS CIRANDAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DOS CONGOS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO SASSAFRAS
EMPRESA DE TRANSPORTE GUANABARA LTDA,64,NOVA NATAL/RIBEIRA/ VIA PETROPOLIS,RUA DO BAIAO (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV PIRASSUNUNGA (Terminal)
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA RIVERSUL
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV. PIRATININGA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA ATIBAIA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA ELDORADO
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV GUARARAPES
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV.  TOCANTINEA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA FLOR DO PARAISO
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA SAO RUFINO
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA GOVERNADOR ANTONIO DE MELO SOUZA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV. DR. JOAO MEDEIROS FILHO
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV BACHAREL TOMAZ LANDIM
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,AV. FELIZARDO FIRMINO MOURA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA JANDIRA
EMPRESA DE TRANSPORTE GUANABARA LTDA,2,GRAMORE/MIRASSOL/NOVA REPUBLICA,RUA DR. MaRIO NEGOCIO
