Empresa;Linha;Nome;Ida;Volta
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA MARIA GORETI;RUA ARAPIRACA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA SÃO JOSE;RUA DELMIRO GOUVEIA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;TRAVESSA SÃO JOSE;AV. AYRTON SENNA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA CORDOBA;AV. DOS PINHEIRAIS
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. BRASIL;AV. SENADOR SALGADO FILHO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. PERIMETRAL LESTE;BR 101
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA PELOTAS;AV. ENG. ROBERTO FREIRE
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. RIO GRANDE DO SUL;AV. DR. SOLOM DE MIRANDA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. CAPITAO-MOR GOUVEIA;AV. PROF.JOÃO MACHADO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. CORONEL ESTEVAM;AV. ODILON GOMES DE LIMA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. LIMA E SILVA;ANEL VIARIO DO CAMPUS
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA DOS POTIGUARES;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. CAPITAO-MOR GOUVEIA;AV. SENADOR SALGADO FILHO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. PRUDENTE DE MORAIS;AV. LIMA E SILVA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA DOM JOAQUIM DE ALMEIDA;AV. ROMUALDO GALVAO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA MARECHAL RONDON;RUA PADRE JOÃO DAMASCENO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA  ATAULFO ALVES;RUA MORAIS NAVARRO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;MARGINAL DA BR 101 (ENTRADA DE MIRASSOL);AV MIGUEL CASTRO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. RIO GRANDE DO SUL;RUA JAGUARARI
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA PELOTAS;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;BR 101;AV. RIO GRANDE DO SUL
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV ENGENHEIRO ROBERTO FREIRE;RUA PELOTAS
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV AYRTON SENNA;AV. PERIMETRAL LESTE
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA DOM JOAQUIM DE ALMEIDA;AV. BRASIL
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV AYRTON SENNA;RUA CORDOBA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA DELMIRO GOUVEIA;RUA SANTA VERONICA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA ARAPIRACA;RUA MARIA GORETI
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;AV. DAS ALAGOAS;RUA SANTA CLARA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;RUA BARBACENA;RUA PROF. AURELIANO DE MEDEIROS FILHO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA PAI CELESTIAL
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA SANTA VERONICA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA SANTA MARIA MADALENA
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;AV NOSSA SENHORA DO LIVRAMENTO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA SÃO JOÃO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA TODOS OS SANTOS
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA SAO SEBASTIAO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA PADRE CICERO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA JOSE VICENTE
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA PROF. ANTONIO TRIGUEIRO
CONCEICÃO;30;FELIPE CAMARÃO PIRANGY/ VIA CAMPUS CANDELARIA;NaN;RUA MARISTELA ALVES (Terminal)
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;NaN
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA MARISTELA ALVES (Terminal);AV. MOEMA TINOCO DA CUNHA LIMA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV NOSSA SENHORA DO LIVRAMENTO;RUA REMADOR FRANCISCO MADUREIRA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV NOSSA SENHORA DO ROSARIO;AV. MAR DO NORTE
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;TV NOSSA SENHORA DO ROSARIO;AV MAR DO SUL
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA NOSSA SENHORA DO LIVRAMENTO;AV. MAR MEDITERRANEO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA SANTA MARIA MADALENA;AV. MAR DO CARIBE
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA NOSSA SENHORA DO ROSARIO;AV MAR DO NORTE
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA MONTE CALMO;AV MAR DO OESTE
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV SOLANGE NUNES DO NASCIMENTO;AV. MAR MEDITERRANEO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA BELEM CAMARA;AV. COMUNIDADE EM ACÃO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AVENIDA NORTE;RUA BARRAGEM ARMANDO RIBEIRO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA PINHEIROS;RUA ACUDE CACIMBA DE CIMA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. RIO GRANDE DO SUL;RUA ACUDE SANTA RITA DE CASSIA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. CAPITAO-MOR GOUVEIA;AV. MOEMA TINOCO DA CUNHA LIMA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. CORONEL ESTEVAM;AV DOUTOR JOAO MEDEIROS FILHO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. BERNARDO VIEIRA;AV BACHAREL TOMAZ LANDIM
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;R DOUTOR MARIO NEGOCIO;AV. FELIZARDO FIRMINO MOURA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. FELIZARDO FIRMINO MOURA;RUA JANDIRA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV BACHAREL TOMAZ LANDIM;R DOUTOR MARIO NEGOCIO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV DOUTOR JOAO MEDEIROS FILHO;AV. BERNARDO VIEIRA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA PTE. JUSCELINO KUBISTCHEK;AV. CORONEL ESTEVAM
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA DO CATETINHO;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA GOVERNADOR ANTONIO DE MELO SOUZA;AV. RIO GRANDE DO SUL
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV.  TOCANTINEA;RUA PERIMETRAL SUL
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA MARQUES DE ABRANTES;R SAO MARCOS
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA DOUTOR ARNALDO VIEIRA DE CARVALHO;RUA PINHEIROS
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;RUA VISCONDE DE OURO PRETO;RUA AUGUSTO CALHEIROS
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;R. DR. ANTONIO M. DE ALCÂNTARA;RUA BELEM CAMARA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;AV. MOEMA TINOCO DA CUNHA LIMA;RUA MONTE CALMO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;RUA SANTA ISABEL
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;RUA SANTA CRISTINA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;RUA PEDRINHO BEZERRA
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;RUA NOSSA SENHORA DO LIVRAMENTO
CONCEICÃO;76;FELIPE CAMARAO / PARQUE DAS DUNAS;NaN;RUA MARISTELA ALVES (Terminal)
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;NaN
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;NaN
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;NaN
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA MARISTELA ALVES (Terminal);AV. ALEXANDRINO DE ALENCAR
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA ANTONIO TRIGUEIRO;RUA AMARO BARRETO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SÃO VICENTE;RUA MANOEL MIRANDA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA PADRE CICERO;AV. LEÃO VELOSO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SAO SEBASTIAO;RUA DOS CAICOS
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA TODOS OS SANTOS;RUA ANTONIO BASILIO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SÃO JOÃO;AV. CORONEL ESTEVAM
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA NOSSA SENHORA DO LIVRAMENTO;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SANTA VERONICA;AV. RIO GRANDE DO SUL
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA PAI CELESTIAL;RUA PELOTAS
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA PROF. AURELIANO DE MEDEIROS FILHO;RUA  OESTE
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SANTA CLARA;AV. BRASIL
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA MARIA GORETI;RUA CORDOBA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SÃO JOSE;RUA SANTA CRISTINA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA SANTA CRISTINA;RUA SÃO JOSE
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA CORDOBA;RUA MARIA GORETI
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;AV. BRASIL;RUA SANTA CLARA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA  OESTE;RUA PROF. AURELIANO DE MEDEIROS FILHO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;RUA PELOTAS;RUA PAI CELESTIAL
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;AV. RIO GRANDE DO SUL;RUA SANTA VERONICA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;AV. CORONEL ESTEVAM;RUA SANTA CRISTINA
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;AV. ALEXANDRINO DE ALENCAR;RUA D
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA NOSSA SENHORA DO LIVRAMENTO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA SÃO JOÃO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA TODOS OS SANTOS
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA SAO SEBASTIAO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA PADRE CICERO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA SÃO VICENTE
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA PROF. ANTONIO TRIGUEIRO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA RAINHA DO MAR
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA ANTONIO CAROLINO
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA  MIRASSOL
CONCEICÃO;2369;FELIPE CAMARÃO/CIDADE DA ESPERANCA/ALECRIM;NaN;RUA MARISTELA ALVES (Terminal)
CONCEICÃO;588;CIRCULAR DO CAMPUS;RESTAURANTE UNIVERSITARIO (Terminal);AV. PASSEIOS DAS ROSAS
CONCEICÃO;588;CIRCULAR DO CAMPUS;AV. CAP. MOR-GOUVEIA (ANEL VIARIO CAMPUS);RUA DOS GERÂNIOS
CONCEICÃO;588;CIRCULAR DO CAMPUS;AV. PASSEIO DOS GIRASSOIS(ANEL VIARIO DO CAMPUS);MARGINAL DA BR 101
CONCEICÃO;588;CIRCULAR DO CAMPUS;ROTATORIA DO NEI;RUA CORONEL JOÃO MEDEIROS
CONCEICÃO;588;CIRCULAR DO CAMPUS;AV. PASSEIO DOS GIRASSOIS(ANEL VIARIO DO CAMPUS);ROTATORIA DO NEI
CONCEICÃO;588;CIRCULAR DO CAMPUS;AV SANTOS DUMONT;REITORIA
CONCEICÃO;588;CIRCULAR DO CAMPUS;AV. PASSEIOS DAS ROSAS;RESTAURANTE UNIVERSITARIO (Terminal)
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;RUA DA LAGOA SÊCA (Terminal);BR 226
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;RUA NOVO GUARAPES;RUA NOVO GUARAPES
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;RUA DOS COMETAS;RUA DA LAGOA NOVA
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;RUA ENGº JOÃO HELIO DE SOUZA;RUA DA CANDELARIA
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;RUA DESPORTISTA FABRICIO GOMES PEDROSA;RUA DA LAGOA SÊCA (Terminal)
CONCEICÃO;587;GUARAPES/VILLAGE DO PRATA/ VIA PLANALTO;BR 226;NaN
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA MARISTELA ALVES (Terminal);RUA VEREADOR MANOEL CORINGA DE LEMOS
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA RAINHA DO MAR;RUA VEREADOR MANOEL SATIRO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA ITAMAR MACIEL;AV. ENGENHEIRO ROBERTO FREIRE
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA IDOMAR;BR 101
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA PROFESSOR COUTINHO;AV.SENADOR SALGADO FILHO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA ANTONIO TRIGUEIRO;AV. ANTONIO BASILIO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA MARISTELA ALVES;AV. XAVIER DA SILVEIRA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV NOSSA SENHORA DO LIVRAMENTO;AV. BERNARDO VIEIRA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV NOSSA SENHORA DO ROSARIO;RUA BARAUNA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA SANTA MADALENA;AV. CORONEL ESTEVAM
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV NOSSA SENHORA DO LIVRAMENTO;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. RIO GRANDE DO NORTE;AV. RIO GRANDE DO SUL
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA PARAIBA;AV CEARA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA  AREIAS;AV. RIO GRANDE DO NORTE
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA  CAMPINA GRANDE;RUA SOLANGE NUNES DO NASCIMENTO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA  CAJAZEIRAS;RUA PADRE CICERO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. CAPITAO-MOR GOUVEIA;RUA LARANJAL
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. CORONEL ESTEVAM;RUA MONTE CALMO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. BERNARDO VIEIRA;RUA SANTA CRISTINA
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. SENADOR SALGADO FILHO;RUA BARREIROS
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;BR 101;AV NOSSA SENHORA DO LIVRAMENTO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;AV. ENG. ROBERTO FREIRE;RUA MARISTELA ALVES
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA VEREADOR MANOEL SATIRO;RUA ANTONIO TRIGUEIRO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA MANOEL CORINGA DE MELO;RUA PROFESSOR COUTINHO
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;RUA JOAO RODRIGUES DA SILVA;RUA IDOMAR
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;NaN;RUA ITAMAR MACIEL
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;NaN;RUA  MIRASSOL
CONCEICÃO;E;FELIPE CAMARÃO/PT.NEGRA/ VIA BERNARDO VIEIRA;NaN;RUA MARISTELA ALVES (Terminal)
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA MARISTELA ALVES (Terminal);AV. SENADOR SALGADO FILHO (BR 101)
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA RAINHA DO MAR;AV. ANTONIO BASILIO
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA ITAMAR MACIEL;AV. XAVIER DA SILVEIRA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA MIRAMANGUE;AV. BERNARDO VIEIRA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA MIRAÍ;AV CORONEL ESTEVAM
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA RAINHA DO MAR;RUA BARAUNA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA ITAMAR MACIEL;RUA DOS CAICOS
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA INDOMAR;AV. ANTONIO BASILIO
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA MARISTELA ALVES;AV CORONEL ESTEVAM
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA NOSSA SENHORA DO LIVRAMENTO;AV. JERÔNIMO CÂMARA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA NOSSA SENHORA DO ROSARIO;RUA VITAL DE OLIVEIRA (LATERAL DA RODOVIARIA)
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;ENTORNO DA ESCOLA DJALMA MARANHÃO;AV. CAPITAO-MOR GOUVEIA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA NOSSA SENHORA DO ROSARIO;AV. RIO GRANDE DO SUL
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA MONTE CALMO;AV CEARA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV SOLANGE NUNES DO NASCIMENTO;AV. RIO GRANDE DO NORTE
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. RIO GRANDE DO NORTE;AV SOLANGE NUNES DO NASCIMENTO
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. PARAIBA;RUA MONTE CALMO
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA  AREIAS;RUA SANTA ISABEL
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA  CAMPINA GRANDE;RUA SANTA CRISTINA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA  CAJAZEIRAS;RUA PEDRINHO BEZERRA
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RUA VITAL DE OLIVEIRA (LATERAL DA RODOVIARIA);RUA NOSSA SENHORA DO LIVRAMENTO
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. JERÔNIMO CÂMARA;RUA MARISTELA ALVES
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. CORONEL ESTEVAM;RUA INDOMAR
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. BERNARDO VIEIRA;RUA ITAMAR MACIEL
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;AV. SENADOR SALGADO FILHO (BR 101);RUA RAINHA DO MAR
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;RETORNO NORDESTÃO (AV. ROBERTO FREIRE);RUA MIRAÍ
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;NaN;RUA MIRAMANGUE
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;NaN;RUA ITAMAR MACIEL
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;NaN;RUA  MIRASSOL
CONCEICÃO;63A;FELIPE CAMARÃO/MIRASSOL;NaN;RUA MARISTELA ALVES (Terminal)
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;RUA DA LAGOA NOVA (Terminal);RUA DA ESPERANCA
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;RUA NOVO GUARAPES;AV. PTE. CAFE FILHO
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. PRESIDENTE RANIERI MAZZILI ( BR - 226 );RUA 25 DE DEZEMBRO
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. CAPITAO-MOR GOUVEIA;RUA TULIO FERNaNDES
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. BOM PASTOR;RUA RODRIGUES DIAS
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. ANTONIO BASILIO;RUA PEDRO AFONSO
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;RUA MANOEL MIRANDA;RUA BELO HORIZONTE
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;RUA DA CONCORDIA;RUA FERREIRA ITAJUBA
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;RUA DOS PAIATIS;RUA SÃO JOÃO DE DEUS
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. PRESIDENTE LEÃO VELOSO;R JANUARIO CICCO
CONCEICÃO;59;GUARAPES BRASILIA TEIMOSA;AV. CORONEL ESTEVAM;AV. DUQUE DE CAXIAS
